congress,bill_number,sponsor_title,sponsor_name,sponsor_state,cosponsor_name,cosponsor_bioguide_id,date_signed
115,hr6085,Rep.,Anna G. Eshoo,CA,Brian Fitzpatrick,F000466,2018-11-02
115,hr6085,Rep.,Anna G. Eshoo,CA,Lucille Roybal-Allard,R000486,2018-11-02
115,hr6085,Rep.,Anna G. Eshoo,CA,Dan Newhouse,N000189,2018-11-27
115,hr6085,Rep.,Anna G. Eshoo,CA,Mike Doyle,D000482,2018-11-27
115,hr6085,Rep.,Anna G. Eshoo,CA,Jan Schakowsky,S001145,2018-12-10
115,hr6085,Rep.,Anna G. Eshoo,CA,Zoe Lofgren,L000397,2018-12-10
115,hr6085,Rep.,Anna G. Eshoo,CA,Kathleen Rice,R000602,2018-12-10
115,hr6085,Rep.,Anna G. Eshoo,CA,Raúl M. Grijalva,G000551,2018-12-10
115,hr6085,Rep.,Anna G. Eshoo,CA,Pete Aguilar,A000371,2018-12-10
115,hr6085,Rep.,Anna G. Eshoo,CA,Eliot L. Engel,E000179,2018-12-10
115,hr6085,Rep.,Anna G. Eshoo,CA,André Carson,C001072,2018-12-10
115,hr6085,Rep.,Anna G. Eshoo,CA,Doug Lamborn,L000564,2018-12-10
115,hr6086,Rep.,Bobby L. Rush,IL,Danny K. Davis,D000096,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Maxine Waters,W000187,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,James E. Clyburn,C000537,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Robert C. Scott,S000185,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Sheila Jackson Lee,J000032,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,William Lacy Clay,C001049,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,David Scott,S001157,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Yvette D. Clarke,C001067,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Karen Bass,B001270,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Terri Sewell,S001185,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Donald M. Payne Jr.,P000604,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Hakeem Jeffries,J000294,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Alma Adams,A000370,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Bonnie Watson Coleman,W000822,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Gwen Moore,M001160,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Eleanor Holmes Norton,N000147,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Barbara Lee,L000551,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Joyce Beatty,B001281,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Gregory W. Meeks,M001137,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Val Demings,D000627,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Eddie Bernice Johnson,J000126,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,G. K. Butterfield,B001251,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Alcee L. Hastings,H000324,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Anthony Brown,B001304,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Keith Ellison,E000288,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Dwight Evans,E000296,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Frederica Wilson,W000808,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Hank Johnson,J000288,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Cedric Richmond,R000588,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Emanuel Cleaver II,C001061,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Brenda Lawrence,L000581,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Bennie Thompson,T000193,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Marcia L. Fudge,F000455,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,Sanford D. Bishop Jr.,B000490,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,André Carson,C001072,2018-06-13
115,hr6086,Rep.,Bobby L. Rush,IL,John Lewis,L000287,2018-06-14
115,hr6086,Rep.,Bobby L. Rush,IL,Darren Soto,S001200,2018-07-10
115,hr6086,Rep.,Bobby L. Rush,IL,Frank Pallone,P000034,2018-07-10
115,hr6086,Rep.,Bobby L. Rush,IL,Leonard Lance,L000567,2018-07-10
115,hr6086,Rep.,Bobby L. Rush,IL,John J. Duncan Jr.,D000533,2018-07-11
115,hr6086,Rep.,Bobby L. Rush,IL,Michael R. Turner,T000463,2018-07-12
115,hr6086,Rep.,Bobby L. Rush,IL,Brendan Boyle,B001296,2018-07-18
115,hr6086,Rep.,Bobby L. Rush,IL,José E. Serrano,S000248,2018-07-18
115,hr6086,Rep.,Bobby L. Rush,IL,Brian Higgins,H001038,2018-07-19
115,hr6086,Rep.,Bobby L. Rush,IL,Steve Cohen,C001068,2018-07-19
115,hr6086,Rep.,Bobby L. Rush,IL,Rosa DeLauro,D000216,2018-07-19
115,hr6086,Rep.,Bobby L. Rush,IL,Marc Veasey,V000131,2018-07-19
115,hr6086,Rep.,Bobby L. Rush,IL,Al Green,G000553,2018-07-24
115,hr6086,Rep.,Bobby L. Rush,IL,Adriano Espaillat,E000297,2018-07-24
115,hr6086,Rep.,Bobby L. Rush,IL,Michael E. Capuano,C001037,2018-07-24
115,hr6086,Rep.,Bobby L. Rush,IL,Jan Schakowsky,S001145,2018-07-25
115,hr6086,Rep.,Bobby L. Rush,IL,Elijah E. Cummings,C000984,2018-07-25
115,hr6086,Rep.,Bobby L. Rush,IL,Al Lawson,L000586,2018-07-25
115,hr6086,Rep.,Bobby L. Rush,IL,Ed Perlmutter,P000593,2018-07-31
115,hr6086,Rep.,Bobby L. Rush,IL,Filemon Vela,V000132,2018-07-31
115,hr6086,Rep.,Bobby L. Rush,IL,Matt Cartwright,C001090,2018-07-31
115,hr6086,Rep.,Bobby L. Rush,IL,Jamie Raskin,R000606,2018-07-31
115,hr6086,Rep.,Bobby L. Rush,IL,Debbie Wasserman Schultz,W000797,2018-08-14
115,hr6086,Rep.,Bobby L. Rush,IL,Pramila Jayapal,J000298,2018-08-14
115,hr6086,Rep.,Bobby L. Rush,IL,Jim McGovern,M000312,2018-08-14
115,hr6086,Rep.,Bobby L. Rush,IL,John Yarmuth,Y000062,2018-08-14
115,hr6086,Rep.,Bobby L. Rush,IL,Ro Khanna,K000389,2018-08-14
115,hr6086,Rep.,Bobby L. Rush,IL,Albio Sires,S001165,2018-08-24
115,hr6086,Rep.,Bobby L. Rush,IL,Jerry McNerney,M001166,2018-09-06
115,hr6086,Rep.,Bobby L. Rush,IL,Diana DeGette,D000197,2018-09-12
115,hr6086,Rep.,Bobby L. Rush,IL,Scott Peters,P000608,2018-09-12
115,hr6086,Rep.,Bobby L. Rush,IL,Donald W. Norcross,N000188,2018-10-02
115,hr6086,Rep.,Bobby L. Rush,IL,Salud Carbajal,C001112,2018-12-11
115,hr6087,Rep.,Liz Cheney,WY,Greg Gianforte,G000584,2018-06-13
115,hr6087,Rep.,Liz Cheney,WY,Louie Gohmert,G000552,2018-06-13
115,hr6087,Rep.,Liz Cheney,WY,Rob Bishop,B001250,2018-06-13
115,hr6087,Rep.,Liz Cheney,WY,Paul Gosar,G000565,2018-06-13
115,hr6087,Rep.,Liz Cheney,WY,Jenniffer González-Colón,G000582,2018-06-28
115,hr6088,Rep.,John Curtis,UT,Rob Bishop,B001250,2018-06-13
115,hr6088,Rep.,John Curtis,UT,Paul Gosar,G000565,2018-06-13
115,hr6088,Rep.,John Curtis,UT,Greg Gianforte,G000584,2018-06-13
115,hr6088,Rep.,John Curtis,UT,Bruce Westerman,W000821,2018-06-13
115,hr6088,Rep.,John Curtis,UT,Louie Gohmert,G000552,2018-06-13
115,hr6088,Rep.,John Curtis,UT,Doug LaMalfa,L000578,2018-06-14
115,hr6088,Rep.,John Curtis,UT,Kevin Cramer,C001096,2018-06-15
115,hr6089,Rep.,Steve King,IA,Paul Gosar,G000565,2018-06-13
115,hr6089,Rep.,Steve King,IA,Diane Black,B001273,2018-06-19
115,hr6089,Rep.,Steve King,IA,Doug LaMalfa,L000578,2018-06-21
115,hr6089,Rep.,Steve King,IA,Marsha Blackburn,B001243,2018-06-28
115,hr6089,Rep.,Steve King,IA,Brian Babin,B001291,2018-08-07
115,hr6089,Rep.,Steve King,IA,Bob Gibbs,G000563,2018-08-07
115,hr6090,Rep.,Brenda Lawrence,MI,Daniel Lipinski,L000563,2018-06-22
115,hr6091,Rep.,Alma Adams,NC,Blaine Luetkemeyer,L000569,2018-06-13
115,hr6092,Rep.,Gus Bilirakis,FL,Mimi Walters,W000820,2018-06-13
115,hr6092,Rep.,Gus Bilirakis,FL,Lois Frankel,F000462,2018-06-13
115,hr6092,Rep.,Gus Bilirakis,FL,Raul Ruiz,R000599,2018-06-13
115,hr6092,Rep.,Gus Bilirakis,FL,Ted Deutch,D000610,2018-08-10
115,hr6093,Rep.,Earl Blumenauer,OR,Alan Lowenthal,L000579,2018-09-07
115,hr6093,Rep.,Earl Blumenauer,OR,Marc Veasey,V000131,2018-09-07
115,hr6093,Rep.,Earl Blumenauer,OR,Yvette D. Clarke,C001067,2018-09-12
115,hr6093,Rep.,Earl Blumenauer,OR,Suzanne Bonamici,B001278,2018-09-13
115,hr6093,Rep.,Earl Blumenauer,OR,Sheila Jackson Lee,J000032,2018-09-17
115,hr6093,Rep.,Earl Blumenauer,OR,Beto O'Rourke,O000170,2018-09-20
115,hr6093,Rep.,Earl Blumenauer,OR,Jamie Raskin,R000606,2018-09-25
115,hr6093,Rep.,Earl Blumenauer,OR,Alcee L. Hastings,H000324,2018-10-19
115,hr6093,Rep.,Earl Blumenauer,OR,Mark DeSaulnier,D000623,2018-12-20
115,hr6094,Rep.,Brendan Boyle,PA,Ralph Norman,N000190,2018-06-13
115,hr6095,Rep.,Ron DeSantis,FL,Robert W. Goodlatte,G000289,2018-06-13
115,hr6096,Rep.,Keith Ellison,MN,Ro Khanna,K000389,2018-06-13
115,hr6097,Rep.,Pramila Jayapal,WA,Jan Schakowsky,S001145,2018-06-13
115,hr6097,Rep.,Pramila Jayapal,WA,Mark Pocan,P000607,2018-06-13
115,hr6097,Rep.,Pramila Jayapal,WA,Adam Smith,S000510,2018-07-12
115,hr6097,Rep.,Pramila Jayapal,WA,Raúl M. Grijalva,G000551,2018-07-17
115,hr6097,Rep.,Pramila Jayapal,WA,Earl Blumenauer,B000574,2018-07-25
115,hr6097,Rep.,Pramila Jayapal,WA,Peter A. DeFazio,D000191,2018-08-14
115,hr6097,Rep.,Pramila Jayapal,WA,Suzanne Bonamici,B001278,2018-09-12
115,hr6099,Rep.,Donald W. Norcross,NJ,David McKinley,M001180,2018-06-13
115,hr6101,Rep.,Brian Fitzpatrick,PA,Christopher H. Smith,S000522,2018-06-14
115,hr6101,Rep.,Brian Fitzpatrick,PA,Anthony Brown,B001304,2018-06-14
115,hr6101,Rep.,Brian Fitzpatrick,PA,Brendan Boyle,B001296,2018-06-22
115,hr6103,Rep.,Nydia M. Velázquez,NY,Bennie Thompson,T000193,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Rosa DeLauro,D000216,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Raúl M. Grijalva,G000551,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,José E. Serrano,S000248,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,David Cicilline,C001084,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Elijah E. Cummings,C000984,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Bill Pascrell Jr.,P000096,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Luis V. Gutiérrez,G000535,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Adriano Espaillat,E000297,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Joseph Crowley,C001038,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Darren Soto,S001200,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Donald M. Payne Jr.,P000604,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Ruben Gallego,G000574,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Anna G. Eshoo,E000215,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Brendan Boyle,B001296,2018-06-14
115,hr6103,Rep.,Nydia M. Velázquez,NY,Jerrold Nadler,N000002,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Michael E. Capuano,C001037,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Sean Patrick Maloney,M001185,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Peter Welch,W000800,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Eliot L. Engel,E000179,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Carolyn B. Maloney,M000087,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Robert A. Brady,B001227,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Grace F. Napolitano,N000179,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Debbie Wasserman Schultz,W000797,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Yvette D. Clarke,C001067,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Keith Ellison,E000288,2018-06-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Niki Tsongas,T000465,2018-06-20
115,hr6103,Rep.,Nydia M. Velázquez,NY,John Yarmuth,Y000062,2018-06-27
115,hr6103,Rep.,Nydia M. Velázquez,NY,John B. Larson,L000557,2018-07-10
115,hr6103,Rep.,Nydia M. Velázquez,NY,Jim Himes,H001047,2018-09-25
115,hr6103,Rep.,Nydia M. Velázquez,NY,Al Lawson,L000586,2018-10-12
115,hr6103,Rep.,Nydia M. Velázquez,NY,Brian Fitzpatrick,F000466,2018-10-19
115,hr6103,Rep.,Nydia M. Velázquez,NY,Jamie Raskin,R000606,2018-10-26
115,hr6104,Rep.,Mike Kelly,PA,William Lacy Clay,C001049,2018-06-14
115,hr6104,Rep.,Mike Kelly,PA,Ted Budd,B001305,2018-06-14
115,hr6104,Rep.,Mike Kelly,PA,Alex Mooney,M001195,2018-07-26
115,hr6104,Rep.,Mike Kelly,PA,Frederica Wilson,W000808,2018-07-26
115,hr6104,Rep.,Mike Kelly,PA,Sheila Jackson Lee,J000032,2018-09-12
115,hr6104,Rep.,Mike Kelly,PA,Warren Davidson,D000626,2018-09-12
115,hr6105,Rep.,Don Bacon,NE,Scott Perry,P000605,2018-06-14
115,hr6105,Rep.,Don Bacon,NE,John Rutherford,R000609,2018-06-14
115,hr6105,Rep.,Don Bacon,NE,Elise Stefanik,S001196,2018-07-10
115,hr6105,Rep.,Don Bacon,NE,Rob Bishop,B001250,2018-07-16
115,hr6105,Rep.,Don Bacon,NE,Debbie Lesko,L000589,2018-07-16
115,hr6105,Rep.,Don Bacon,NE,John J. Duncan Jr.,D000533,2018-08-03
115,hr6105,Rep.,Don Bacon,NE,Duncan D. Hunter,H001048,2018-08-21
115,hr6105,Rep.,Don Bacon,NE,Tom MacArthur,M001193,2018-09-17
115,hr6105,Rep.,Don Bacon,NE,Robert J. Wittman,W000804,2018-09-20
115,hr6105,Rep.,Don Bacon,NE,Robert A. Brady,B001227,2018-09-26
115,hr6105,Rep.,Don Bacon,NE,Randy Weber,W000814,2018-10-02
115,hr6106,Rep.,Steve Pearce,NM,Rob Bishop,B001250,2018-06-14
115,hr6106,Rep.,Steve Pearce,NM,Paul Gosar,G000565,2018-06-14
115,hr6106,Rep.,Steve Pearce,NM,Louie Gohmert,G000552,2018-06-14
115,hr6106,Rep.,Steve Pearce,NM,Bill Johnson,J000292,2018-06-14
115,hr6106,Rep.,Steve Pearce,NM,Kevin Cramer,C001096,2018-06-14
115,hr6107,Rep.,Steve Pearce,NM,Liz Cheney,C001109,2018-06-14
115,hr6107,Rep.,Steve Pearce,NM,Rob Bishop,B001250,2018-06-14
115,hr6107,Rep.,Steve Pearce,NM,Louie Gohmert,G000552,2018-06-14
115,hr6107,Rep.,Steve Pearce,NM,Bill Johnson,J000292,2018-06-14
115,hr6107,Rep.,Steve Pearce,NM,Paul Gosar,G000565,2018-06-14
115,hr6107,Rep.,Steve Pearce,NM,Kevin Cramer,C001096,2018-06-14
115,hr6108,Rep.,Jody Hice,GA,Ruben Gallego,G000574,2018-06-14
115,hr6108,Rep.,Jody Hice,GA,Tom Cole,C001053,2018-06-14
115,hr6108,Rep.,Jody Hice,GA,John Culberson,C001048,2018-06-14
115,hr6108,Rep.,Jody Hice,GA,Derek Kilmer,K000381,2018-06-14
115,hr6108,Rep.,Jody Hice,GA,Matt Cartwright,C001090,2018-06-14
115,hr6108,Rep.,Jody Hice,GA,Amata Coleman Radewagen,R000600,2018-06-14
115,hr6108,Rep.,Jody Hice,GA,Barry Loudermilk,L000583,2018-06-14
115,hr6108,Rep.,Jody Hice,GA,Hank Johnson,J000288,2018-06-14
115,hr6108,Rep.,Jody Hice,GA,Colleen Hanabusa,H001050,2018-06-14
115,hr6108,Rep.,Jody Hice,GA,Paul Cook,C001094,2018-06-19
115,hr6108,Rep.,Jody Hice,GA,Blaine Luetkemeyer,L000569,2018-06-21
115,hr6108,Rep.,Jody Hice,GA,Jeff Fortenberry,F000449,2018-06-21
115,hr6108,Rep.,Jody Hice,GA,Brian Fitzpatrick,F000466,2018-06-21
115,hr6108,Rep.,Jody Hice,GA,Barbara Comstock,C001105,2018-06-21
115,hr6108,Rep.,Jody Hice,GA,Albio Sires,S001165,2018-06-25
115,hr6108,Rep.,Jody Hice,GA,Sanford D. Bishop Jr.,B000490,2018-06-26
115,hr6108,Rep.,Jody Hice,GA,Ralph Abraham,A000374,2018-07-10
115,hr6108,Rep.,Jody Hice,GA,Robert C. Scott,S000185,2018-07-11
115,hr6108,Rep.,Jody Hice,GA,Ron Kind,K000188,2018-07-16
115,hr6108,Rep.,Jody Hice,GA,Robert J. Wittman,W000804,2018-07-17
115,hr6108,Rep.,Jody Hice,GA,John Faso,F000464,2018-07-18
115,hr6108,Rep.,Jody Hice,GA,Zoe Lofgren,L000397,2018-07-23
115,hr6108,Rep.,Jody Hice,GA,John Delaney,D000620,2018-07-24
115,hr6108,Rep.,Jody Hice,GA,Billy Long,L000576,2018-07-26
115,hr6108,Rep.,Jody Hice,GA,Niki Tsongas,T000465,2018-07-26
115,hr6108,Rep.,Jody Hice,GA,Duncan D. Hunter,H001048,2018-08-14
115,hr6108,Rep.,Jody Hice,GA,Peter Roskam,R000580,2018-08-28
115,hr6108,Rep.,Jody Hice,GA,A. Donald McEachin,M001200,2018-09-05
115,hr6108,Rep.,Jody Hice,GA,Andy Harris,H001052,2018-09-05
115,hr6108,Rep.,Jody Hice,GA,John Katko,K000386,2018-09-06
115,hr6108,Rep.,Jody Hice,GA,Elise Stefanik,S001196,2018-09-06
115,hr6108,Rep.,Jody Hice,GA,Buddy Carter,C001103,2018-09-07
115,hr6110,Rep.,Jackie Walorski,IN,Judy Chu,C001080,2018-06-14
115,hr6110,Rep.,Jackie Walorski,IN,Kristi Noem,N000184,2018-06-14
115,hr6110,Rep.,Jackie Walorski,IN,Kenny Marchant,M001158,2018-06-14
115,hr6110,Rep.,Jackie Walorski,IN,Linda T. Sánchez,S001156,2018-06-14
115,hr6110,Rep.,Jackie Walorski,IN,Earl Blumenauer,B000574,2018-06-14
115,hr6110,Rep.,Jackie Walorski,IN,Keith Rothfus,R000598,2018-06-14
115,hr6110,Rep.,Jackie Walorski,IN,Peter Roskam,R000580,2018-06-14
115,hr6110,Rep.,Jackie Walorski,IN,Tom MacArthur,M001193,2018-06-14
115,hr6110,Rep.,Jackie Walorski,IN,Danny K. Davis,D000096,2018-06-14
115,hr6111,Rep.,Brian Babin,TX,K. Michael Conaway,C001062,2018-06-14
115,hr6111,Rep.,Brian Babin,TX,Ralph Abraham,A000374,2018-06-14
115,hr6111,Rep.,Brian Babin,TX,Gregg Harper,H001045,2018-06-14
115,hr6111,Rep.,Brian Babin,TX,Kevin Brady,B000755,2018-06-14
115,hr6111,Rep.,Brian Babin,TX,Mike Johnson,J000299,2018-06-14
115,hr6111,Rep.,Brian Babin,TX,Roger Williams,W000816,2018-06-14
115,hr6111,Rep.,Brian Babin,TX,John Carter,C001051,2018-06-14
115,hr6111,Rep.,Brian Babin,TX,Randy Weber,W000814,2018-06-20
115,hr6111,Rep.,Brian Babin,TX,Bill Flores,F000461,2018-06-21
115,hr6112,Rep.,Judy Chu,CA,Roger Marshall,M001198,2018-06-14
115,hr6112,Rep.,Judy Chu,CA,G. K. Butterfield,B001251,2018-06-28
115,hr6112,Rep.,Judy Chu,CA,Dina Titus,T000468,2018-10-05
115,hr6113,Rep.,Mario Diaz-Balart,FL,Francis Rooney,R000607,2018-06-14
115,hr6113,Rep.,Mario Diaz-Balart,FL,Mark Amodei,A000369,2018-06-14
115,hr6113,Rep.,Mario Diaz-Balart,FL,Lee Zeldin,Z000017,2018-06-14
115,hr6113,Rep.,Mario Diaz-Balart,FL,Val Demings,D000627,2018-06-14
115,hr6113,Rep.,Mario Diaz-Balart,FL,Grace Meng,M001188,2018-06-14
115,hr6113,Rep.,Mario Diaz-Balart,FL,Rodney Davis,D000619,2018-07-17
115,hr6113,Rep.,Mario Diaz-Balart,FL,Jeffrey Denham,D000612,2018-09-05
115,hr6114,Rep.,Peter T. King,NY,Kathy Castor,C001066,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,John Faso,F000464,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Brian Fitzpatrick,F000466,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Ann McLane Kuster,K000382,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,C.A. Dutch Ruppersberger,R000576,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Lee Zeldin,Z000017,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Thomas Suozzi,S001201,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Derek Kilmer,K000381,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Debbie Dingell,D000624,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Frederica Wilson,W000808,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Jerrold Nadler,N000002,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Daniel M. Donovan,D000625,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Debbie Wasserman Schultz,W000797,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Adriano Espaillat,E000297,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Nydia M. Velázquez,V000081,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Hakeem Jeffries,J000294,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Steve King,K000362,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Adam B. Schiff,S001150,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Gregory W. Meeks,M001137,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Gwen Moore,M001160,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Eliot L. Engel,E000179,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Carolyn B. Maloney,M000087,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Grace Meng,M001188,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Elizabeth Esty,E000293,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,José E. Serrano,S000248,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Lou Barletta,B001269,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Collin C. Peterson,P000258,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Bill Keating,K000375,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Jim McGovern,M000312,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Glenn Grothman,G000576,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Rosa DeLauro,D000216,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Ron Kind,K000188,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Brendan Boyle,B001296,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Katherine Clark,C001101,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Ted Lieu,L000582,2018-06-14
115,hr6114,Rep.,Peter T. King,NY,Mark Pocan,P000607,2018-06-21
115,hr6114,Rep.,Peter T. King,NY,Michael E. Capuano,C001037,2018-06-26
115,hr6114,Rep.,Peter T. King,NY,Joaquín Castro,C001091,2018-06-26
115,hr6114,Rep.,Peter T. King,NY,Will Hurd,H001073,2018-06-26
115,hr6114,Rep.,Peter T. King,NY,Yvette D. Clarke,C001067,2018-06-27
115,hr6114,Rep.,Peter T. King,NY,Kathleen Rice,R000602,2018-07-12
115,hr6114,Rep.,Peter T. King,NY,Stephen F. Lynch,L000562,2018-07-12
115,hr6114,Rep.,Peter T. King,NY,Chellie Pingree,P000597,2018-07-12
115,hr6114,Rep.,Peter T. King,NY,Elise Stefanik,S001196,2018-07-12
115,hr6114,Rep.,Peter T. King,NY,Joseph P. Kennedy III,K000379,2018-07-12
115,hr6114,Rep.,Peter T. King,NY,Doris Matsui,M001163,2018-08-03
115,hr6114,Rep.,Peter T. King,NY,Carol Shea-Porter,S001170,2018-08-03
115,hr6114,Rep.,Peter T. King,NY,Amata Coleman Radewagen,R000600,2018-09-04
115,hr6114,Rep.,Peter T. King,NY,Anthony Brown,B001304,2018-09-04
115,hr6114,Rep.,Peter T. King,NY,Salud Carbajal,C001112,2018-09-04
115,hr6114,Rep.,Peter T. King,NY,Charlie Crist,C001111,2018-09-04
115,hr6114,Rep.,Peter T. King,NY,Bruce Poliquin,P000611,2018-09-04
115,hr6114,Rep.,Peter T. King,NY,Peter Welch,W000800,2018-09-06
115,hr6114,Rep.,Peter T. King,NY,Doug LaMalfa,L000578,2018-09-06
115,hr6114,Rep.,Peter T. King,NY,Paul Tonko,T000469,2018-09-06
115,hr6114,Rep.,Peter T. King,NY,Ruben Gallego,G000574,2018-09-13
115,hr6114,Rep.,Peter T. King,NY,Grace F. Napolitano,N000179,2018-09-13
115,hr6114,Rep.,Peter T. King,NY,David Young,Y000066,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,Alan Lowenthal,L000579,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,Alcee L. Hastings,H000324,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,Judy Chu,C001080,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,John Garamendi,G000559,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,Rod Blum,B001294,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,Tom Reed,R000585,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,Jamie Raskin,R000606,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,Jacky Rosen,R000608,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,Dave Loebsack,L000565,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,Raúl M. Grijalva,G000551,2018-09-25
115,hr6114,Rep.,Peter T. King,NY,John Yarmuth,Y000062,2018-09-25
